"Year","Region","Site_Name","Quadrat","Lat","Long","ENSO_anul_mn","ENSO_spr_mn","ENSO_fal_mn","PDO_anul_mn","PDO_spring_mn","PDO_winter_mn","NPGO_anul_mn","UpWelAnom_anul_mn","UpWelAnom_fal_mn","UpWelAnom_spr_mn","Hobo_WaterTemp_AnnMn","WaterTmp_C_AnnMn","WaterTmp_C_Winter","WaterTmp_WinterAnom","WaterTmp_SpringAnom","TotChlA_micgL_SpMn","TotChlA_micgL_FlMn","TotChlA_micgL_AnnMn","Whelk_Sum_n_m2","Bare_Sub_Per_Cov","barnacle_Per_Cov","mussel_Per_Cov","Fuc_dist_Per_Cov","Ala_marg_Per_Cov","Neo_Odon_sp_Per_Cov","Brwn_alg_ann_Per_Cov","Green_alg_ann_Per_Cov","Red_alg_ann_Per_Cov","Red_alg_per_Per_Cov","Red_alg_TOT_Per_Cov","BLOYAdult_breed_n","SOtt_AnnMnEngRec","FWDisc_MeanSpring_ft3s1","FWDisc_MeanFall_ft3s1","FWDisc_MeanYearly_ft3s1"
2000,"EPWS","Galena Bay",11,"60.932510","-146.665010",-0.504,-0.474333333333333,-0.442666666666667,-0.59,0.196666666666667,-0.77,1.88586129166667,15.0416666666667,6.16666666666667,-5.66666666666667,NA,8.33172055699788,5.11470728224655,NA,NA,2.83263157894737,1.94333333333333,1.96611111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"EPWS","Galena Bay",12,"60.932510","-146.665010",-0.504,-0.474333333333333,-0.442666666666667,-0.59,0.196666666666667,-0.77,1.88586129166667,15.0416666666667,6.16666666666667,-5.66666666666667,NA,8.33172055699788,5.11470728224655,NA,NA,2.83263157894737,1.94333333333333,1.96611111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",1,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",2,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",3,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",4,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",5,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",6,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",7,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",8,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",9,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",10,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",11,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"EPWS","Galena Bay",12,"60.932510","-146.665010",-0.128666666666667,-0.139333333333333,-0.197666666666667,-0.5625,-0.0533333333333333,-0.0133333333333334,2.080693375,13.0833333333333,2.16666666666667,-0.666666666666667,NA,9.02530076997113,5.75226209048362,NA,NA,0.710666666666667,0.681111111111111,0.91865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",1,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",2,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",3,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",4,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",5,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",6,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",7,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",8,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",9,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",10,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",11,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"EPWS","Galena Bay",12,"60.932510","-146.665010",0.643916666666667,0.377,0.999333333333333,0.220833333333333,-0.46,0.576666666666667,1.47359396,23.8333333333333,10.1666666666667,8.83333333333333,NA,9.33016037844698,6.01432545201669,NA,NA,2.58,0.634166666666667,1.16950980392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",1,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",2,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",3,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",4,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",5,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",6,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",7,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",8,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",9,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",10,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",11,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"EPWS","Galena Bay",12,"60.932510","-146.665010",0.494416666666667,0.436333333333333,0.521,0.969166666666667,1.19333333333333,1.39,0.958507189166667,14.2083333333333,17.6666666666667,-12.8333333333333,NA,8.88531239010667,5.96070599163957,NA,NA,0.915833333333333,0.6925,0.707738095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",1,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",2,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",3,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",4,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",5,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",6,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",7,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",8,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",9,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",10,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",11,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"EPWS","Galena Bay",12,"60.932510","-146.665010",0.455166666666667,0.263,0.628333333333333,0.345,0.686666666666667,0.246666666666667,0.209460249333333,9.66666666666667,29.6666666666667,4.66666666666667,NA,11.2829806807728,5.85676500508647,NA,NA,3.10739130434783,0.521111111111111,1.32714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"EPWS","Galena Bay",1,"60.932510","-146.665010",0.357333333333333,0.848333333333333,-0.0813333333333333,0.375,1.41666666666667,0.483333333333333,-1.38191794666667,-10.9166666666667,-32.3333333333333,-24.8333333333333,NA,9.33651120256058,5.31695308871342,NA,NA,2.48875,0.679765849666667,1.4033595098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"EPWS","Galena Bay",2,"60.932510","-146.665010",0.357333333333333,0.848333333333333,-0.0813333333333333,0.375,1.41666666666667,0.483333333333333,-1.38191794666667,-10.9166666666667,-32.3333333333333,-24.8333333333333,NA,9.33651120256058,5.31695308871342,NA,NA,2.48875,0.679765849666667,1.4033595098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"EPWS","Galena Bay",3,"60.932510","-146.665010",0.357333333333333,0.848333333333333,-0.0813333333333333,0.375,1.41666666666667,0.483333333333333,-1.38191794666667,-10.9166666666667,-32.3333333333333,-24.8333333333333,NA,9.33651120256058,5.31695308871342,NA,NA,2.48875,0.679765849666667,1.4033595098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
